timeindex,CR-electricity-demand-profile,NR-electricity-demand-profile,WR-electricity-demand-profile,ER-electricity-demand-profile
2019-07-17 15:00:00,1.24348518889870E-04,1.24348518889868E-04,1.24348518889869E-04,1.24348518889869E-04
2019-07-17 16:00:00,1.26621483047160E-04,1.26621483047159E-04,1.26621483047160E-04,1.26621483047160E-04
2019-07-17 17:00:00,1.31419584296734E-04,1.31419584296733E-04,1.31419584296733E-04,1.31419584296734E-04
2019-07-17 18:00:00,1.29821353127664E-04,1.29821353127663E-04,1.29821353127663E-04,1.29821353127664E-04
2019-07-17 19:00:00,1.54929598871171E-04,1.54929598871170E-04,1.54929598871170E-04,1.54929598871171E-04
2019-07-17 20:00:00,1.62453894012548E-04,1.62453894012546E-04,1.62453894012547E-04,1.62453894012547E-04
2019-07-17 21:00:00,1.55805388658913E-04,1.55805388658911E-04,1.55805388658912E-04,1.55805388658912E-04
2019-07-17 22:00:00,1.39945755693348E-04,1.39945755693347E-04,1.39945755693347E-04,1.39945755693348E-04
2019-07-17 23:00:00,1.16561827586407E-04,1.16561827586406E-04,1.16561827586406E-04,1.16561827586407E-04
2019-07-18 00:00:00,1.04498419615178E-04,1.04498419615177E-04,1.04498419615177E-04,1.04498419615178E-04
2019-07-18 01:00:00,1.00910066905092E-04,1.00910066905091E-04,1.00910066905092E-04,1.00910066905092E-04
2019-07-18 02:00:00,9.57541527072197E-05,9.57541527072188E-05,9.57541527072190E-05,9.57541527072194E-05
2019-07-18 03:00:00,9.61290043673426E-05,9.61290043673417E-05,9.61290043673420E-05,9.61290043673424E-05
2019-07-18 04:00:00,9.77340510211417E-05,9.77340510211407E-05,9.77340510211410E-05,9.77340510211415E-05
2019-07-18 05:00:00,1.05473033931498E-04,1.05473033931497E-04,1.05473033931497E-04,1.05473033931498E-04
2019-07-18 06:00:00,1.17045727002202E-04,1.17045727002201E-04,1.17045727002201E-04,1.17045727002202E-04
2019-07-18 07:00:00,1.17461471570702E-04,1.17461471570701E-04,1.17461471570701E-04,1.17461471570702E-04
2019-07-18 08:00:00,1.24079307243054E-04,1.24079307243053E-04,1.24079307243053E-04,1.24079307243054E-04
2019-07-18 09:00:00,1.27602912848210E-04,1.27602912848208E-04,1.27602912848209E-04,1.27602912848209E-04
2019-07-18 10:00:00,1.30492678373521E-04,1.30492678373520E-04,1.30492678373520E-04,1.30492678373521E-04
2019-07-18 11:00:00,1.30339329967107E-04,1.30339329967106E-04,1.30339329967106E-04,1.30339329967107E-04
2019-07-18 12:00:00,1.30134865425222E-04,1.30134865425220E-04,1.30134865425221E-04,1.30134865425221E-04
2019-07-18 13:00:00,1.24975543484984E-04,1.24975543484983E-04,1.24975543484983E-04,1.24975543484984E-04
2019-07-18 14:00:00,1.25398103538214E-04,1.25398103538213E-04,1.25398103538213E-04,1.25398103538213E-04
2019-07-18 15:00:00,1.27139459886603E-04,1.27139459886602E-04,1.27139459886602E-04,1.27139459886603E-04
2019-07-18 16:00:00,1.25323133206189E-04,1.25323133206188E-04,1.25323133206188E-04,1.25323133206189E-04
2019-07-18 17:00:00,1.23861211731710E-04,1.23861211731709E-04,1.23861211731709E-04,1.23861211731709E-04
2019-07-18 18:00:00,1.30387038360213E-04,1.30387038360212E-04,1.30387038360213E-04,1.30387038360213E-04
2019-07-18 19:00:00,1.51671797170466E-04,1.51671797170465E-04,1.51671797170465E-04,1.51671797170466E-04
2019-07-18 20:00:00,1.59509604609400E-04,1.59509604609399E-04,1.59509604609399E-04,1.59509604609400E-04
2019-07-18 21:00:00,1.53638064514929E-04,1.53638064514928E-04,1.53638064514928E-04,1.53638064514929E-04
2019-07-18 22:00:00,1.42317544379217E-04,1.42317544379216E-04,1.42317544379216E-04,1.42317544379217E-04
2019-07-18 23:00:00,1.20221742886153E-04,1.20221742886151E-04,1.20221742886152E-04,1.20221742886152E-04
2019-07-19 00:00:00,1.06996294768543E-04,1.06996294768542E-04,1.06996294768542E-04,1.06996294768543E-04
2019-07-19 01:00:00,9.84905698261170E-05,9.84905698261161E-05,9.84905698261164E-05,9.84905698261168E-05
2019-07-19 02:00:00,9.50010416446090E-05,9.50010416446081E-05,9.50010416446084E-05,9.50010416446088E-05
2019-07-19 03:00:00,9.55019797722279E-05,9.55019797722270E-05,9.55019797722273E-05,9.55019797722277E-05
2019-07-19 04:00:00,9.71990354698753E-05,9.71990354698744E-05,9.71990354698747E-05,9.71990354698751E-05
2019-07-19 05:00:00,1.03131914926912E-04,1.03131914926911E-04,1.03131914926911E-04,1.03131914926912E-04
2019-07-19 06:00:00,1.13447151065022E-04,1.13447151065021E-04,1.13447151065021E-04,1.13447151065022E-04
2019-07-19 07:00:00,1.17495548994350E-04,1.17495548994348E-04,1.17495548994349E-04,1.17495548994349E-04
2019-07-19 08:00:00,1.17481918024890E-04,1.17481918024889E-04,1.17481918024890E-04,1.17481918024890E-04
2019-07-19 09:00:00,1.21387190774898E-04,1.21387190774897E-04,1.21387190774898E-04,1.21387190774898E-04
2019-07-19 10:00:00,1.22055108278390E-04,1.22055108278389E-04,1.22055108278389E-04,1.22055108278390E-04
2019-07-19 11:00:00,1.23050169048898E-04,1.23050169048897E-04,1.23050169048898E-04,1.23050169048898E-04
2019-07-19 12:00:00,1.23987298199206E-04,1.23987298199204E-04,1.23987298199205E-04,1.23987298199205E-04
2019-07-19 13:00:00,1.20211519659058E-04,1.20211519659057E-04,1.20211519659058E-04,1.20211519659058E-04
2019-07-19 14:00:00,1.18265698768784E-04,1.18265698768783E-04,1.18265698768783E-04,1.18265698768784E-04
2019-07-19 15:00:00,1.19069925966866E-04,1.19069925966865E-04,1.19069925966865E-04,1.19069925966866E-04
2019-07-19 16:00:00,1.15767823615419E-04,1.15767823615418E-04,1.15767823615419E-04,1.15767823615419E-04
2019-07-19 17:00:00,1.19444777626989E-04,1.19444777626988E-04,1.19444777626988E-04,1.19444777626988E-04
2019-07-19 18:00:00,1.24338295662775E-04,1.24338295662774E-04,1.24338295662774E-04,1.24338295662775E-04
2019-07-19 19:00:00,1.43530700661069E-04,1.43530700661068E-04,1.43530700661068E-04,1.43530700661069E-04
2019-07-19 20:00:00,1.59846971103511E-04,1.59846971103509E-04,1.59846971103510E-04,1.59846971103511E-04
2019-07-19 21:00:00,1.53709627104589E-04,1.53709627104588E-04,1.53709627104588E-04,1.53709627104589E-04
2019-07-19 22:00:00,1.39611796941602E-04,1.39611796941601E-04,1.39611796941601E-04,1.39611796941602E-04
2019-07-19 23:00:00,1.16169937214460E-04,1.16169937214459E-04,1.16169937214459E-04,1.16169937214460E-04
2019-07-20 00:00:00,1.05663867503924E-04,1.05663867503923E-04,1.05663867503923E-04,1.05663867503924E-04
2019-07-20 01:00:00,9.86677724290842E-05,9.86677724290833E-05,9.86677724290836E-05,9.86677724290840E-05
2019-07-20 02:00:00,9.54065629860148E-05,9.54065629860139E-05,9.54065629860141E-05,9.54065629860146E-05
2019-07-20 03:00:00,9.12354863315560E-05,9.12354863315551E-05,9.12354863315554E-05,9.12354863315558E-05
2019-07-20 04:00:00,9.55905810737115E-05,9.55905810737106E-05,9.55905810737108E-05,9.55905810737113E-05
2019-07-20 05:00:00,9.47693151638058E-05,9.47693151638049E-05,9.47693151638052E-05,9.47693151638056E-05
2019-07-20 06:00:00,9.75909258418220E-05,9.75909258418211E-05,9.75909258418214E-05,9.75909258418218E-05
2019-07-20 07:00:00,1.06771383772469E-04,1.06771383772468E-04,1.06771383772468E-04,1.06771383772469E-04
2019-07-20 08:00:00,1.12489575460526E-04,1.12489575460525E-04,1.12489575460525E-04,1.12489575460526E-04
2019-07-20 09:00:00,1.19928677042784E-04,1.19928677042783E-04,1.19928677042783E-04,1.19928677042783E-04
2019-07-20 10:00:00,1.21012339114776E-04,1.21012339114774E-04,1.21012339114775E-04,1.21012339114775E-04
2019-07-20 11:00:00,1.19192604691997E-04,1.19192604691996E-04,1.19192604691996E-04,1.19192604691997E-04
2019-07-20 12:00:00,1.22232310881357E-04,1.22232310881356E-04,1.22232310881357E-04,1.22232310881357E-04
2019-07-20 13:00:00,1.20995300402952E-04,1.20995300402951E-04,1.20995300402951E-04,1.20995300402951E-04
2019-07-20 14:00:00,1.18919985302817E-04,1.18919985302816E-04,1.18919985302816E-04,1.18919985302816E-04
2019-07-20 15:00:00,1.19189196949632E-04,1.19189196949631E-04,1.19189196949631E-04,1.19189196949632E-04
2019-07-20 16:00:00,1.16664059857350E-04,1.16664059857348E-04,1.16664059857349E-04,1.16664059857349E-04
2019-07-20 17:00:00,1.19086964678690E-04,1.19086964678688E-04,1.19086964678689E-04,1.19086964678689E-04
2019-07-20 18:00:00,1.20450061624591E-04,1.20450061624590E-04,1.20450061624590E-04,1.20450061624591E-04
2019-07-20 19:00:00,1.48001658643626E-04,1.48001658643625E-04,1.48001658643625E-04,1.48001658643626E-04
2019-07-20 20:00:00,1.46164885509024E-04,1.46164885509023E-04,1.46164885509023E-04,1.46164885509024E-04
2019-07-20 21:00:00,1.44157725256184E-04,1.44157725256183E-04,1.44157725256183E-04,1.44157725256184E-04
2019-07-20 22:00:00,1.32973514815062E-04,1.32973514815060E-04,1.32973514815061E-04,1.32973514815061E-04
2019-07-20 23:00:00,1.13464189776846E-04,1.13464189776845E-04,1.13464189776845E-04,1.13464189776845E-04
2019-07-21 00:00:00,1.01438266971629E-04,1.01438266971628E-04,1.01438266971628E-04,1.01438266971629E-04
2019-07-21 01:00:00,9.45716661066500E-05,9.45716661066492E-05,9.45716661066494E-05,9.45716661066498E-05
2019-07-21 02:00:00,9.07038785226544E-05,9.07038785226535E-05,9.07038785226538E-05,9.07038785226542E-05
2019-07-21 03:00:00,8.81412562643594E-05,8.81412562643586E-05,8.81412562643589E-05,8.81412562643593E-05
2019-07-21 04:00:00,8.77732200889660E-05,8.77732200889652E-05,8.77732200889655E-05,8.77732200889659E-05
2019-07-21 05:00:00,8.98246809925479E-05,8.98246809925470E-05,8.98246809925473E-05,8.98246809925477E-05
2019-07-21 06:00:00,9.32630930385846E-05,9.32630930385837E-05,9.32630930385839E-05,9.32630930385844E-05
2019-07-21 07:00:00,1.01434859229264E-04,1.01434859229263E-04,1.01434859229264E-04,1.01434859229264E-04
2019-07-21 08:00:00,1.08267382670596E-04,1.08267382670595E-04,1.08267382670595E-04,1.08267382670596E-04
2019-07-21 09:00:00,1.11576300506772E-04,1.11576300506771E-04,1.11576300506771E-04,1.11576300506772E-04
2019-07-21 10:00:00,1.10005331276620E-04,1.10005331276619E-04,1.10005331276620E-04,1.10005331276620E-04
2019-07-21 11:00:00,1.12445274809784E-04,1.12445274809783E-04,1.12445274809783E-04,1.12445274809784E-04
2019-07-21 12:00:00,1.14435396350800E-04,1.14435396350799E-04,1.14435396350800E-04,1.14435396350800E-04
2019-07-21 13:00:00,1.13498267200493E-04,1.13498267200492E-04,1.13498267200492E-04,1.13498267200493E-04
2019-07-21 14:00:00,1.10618724902276E-04,1.10618724902275E-04,1.10618724902275E-04,1.10618724902276E-04
2019-07-21 15:00:00,1.08134480718371E-04,1.08134480718370E-04,1.08134480718370E-04,1.08134480718370E-04
2019-07-21 16:00:00,1.08788767252403E-04,1.08788767252402E-04,1.08788767252403E-04,1.08788767252403E-04
2019-07-21 17:00:00,1.12230587040805E-04,1.12230587040804E-04,1.12230587040804E-04,1.12230587040804E-04
2019-07-21 18:00:00,1.19148304041255E-04,1.19148304041254E-04,1.19148304041254E-04,1.19148304041255E-04
2019-07-21 19:00:00,1.40831768708184E-04,1.40831768708183E-04,1.40831768708183E-04,1.40831768708184E-04
2019-07-21 20:00:00,1.48257239320983E-04,1.48257239320981E-04,1.48257239320982E-04,1.48257239320983E-04
2019-07-21 21:00:00,1.39676544046533E-04,1.39676544046531E-04,1.39676544046532E-04,1.39676544046532E-04
2019-07-21 22:00:00,1.21980137946366E-04,1.21980137946364E-04,1.21980137946365E-04,1.21980137946365E-04
2019-07-21 23:00:00,1.01574576666219E-04,1.01574576666218E-04,1.01574576666219E-04,1.01574576666219E-04
2019-07-22 00:00:00,8.84275066229988E-05,8.84275066229980E-05,8.84275066229982E-05,8.84275066229986E-05
2019-07-22 01:00:00,8.23003858511713E-05,8.23003858511705E-05,8.23003858511707E-05,8.23003858511711E-05
2019-07-22 02:00:00,7.98979274840198E-05,7.98979274840190E-05,7.98979274840193E-05,7.98979274840196E-05
2019-07-22 03:00:00,7.88653815474994E-05,7.88653815474986E-05,7.88653815474988E-05,7.88653815474992E-05
2019-07-22 04:00:00,8.21572606718516E-05,8.21572606718509E-05,8.21572606718511E-05,8.21572606718514E-05
2019-07-22 05:00:00,8.88875518422406E-05,8.88875518422397E-05,8.88875518422400E-05,8.88875518422404E-05
2019-07-22 06:00:00,1.01560945696760E-04,1.01560945696759E-04,1.01560945696760E-04,1.01560945696760E-04
2019-07-22 07:00:00,1.06140951434990E-04,1.06140951434989E-04,1.06140951434989E-04,1.06140951434989E-04
2019-07-22 08:00:00,1.08315091063703E-04,1.08315091063701E-04,1.08315091063702E-04,1.08315091063702E-04
2019-07-22 09:00:00,1.10421075845120E-04,1.10421075845119E-04,1.10421075845120E-04,1.10421075845120E-04
2019-07-22 10:00:00,1.16214237865202E-04,1.16214237865201E-04,1.16214237865201E-04,1.16214237865202E-04
2019-07-22 11:00:00,1.15948433960751E-04,1.15948433960750E-04,1.15948433960750E-04,1.15948433960751E-04
2019-07-22 12:00:00,1.20402353231485E-04,1.20402353231483E-04,1.20402353231484E-04,1.20402353231484E-04
2019-07-22 13:00:00,1.19857114453124E-04,1.19857114453123E-04,1.19857114453123E-04,1.19857114453124E-04
2019-07-22 14:00:00,1.17570519326374E-04,1.17570519326373E-04,1.17570519326373E-04,1.17570519326374E-04
2019-07-22 15:00:00,1.18916577560452E-04,1.18916577560451E-04,1.18916577560451E-04,1.18916577560452E-04
2019-07-22 16:00:00,1.19908230588595E-04,1.19908230588594E-04,1.19908230588594E-04,1.19908230588595E-04
2019-07-22 17:00:00,1.20674972620665E-04,1.20674972620664E-04,1.20674972620664E-04,1.20674972620665E-04
2019-07-22 18:00:00,1.24205393710550E-04,1.24205393710549E-04,1.24205393710549E-04,1.24205393710550E-04
2019-07-22 19:00:00,1.46914588829270E-04,1.46914588829268E-04,1.46914588829269E-04,1.46914588829270E-04
2019-07-22 20:00:00,1.56998098486577E-04,1.56998098486575E-04,1.56998098486576E-04,1.56998098486576E-04
2019-07-22 21:00:00,1.52690712137528E-04,1.52690712137526E-04,1.52690712137527E-04,1.52690712137527E-04
2019-07-22 22:00:00,1.34524037591025E-04,1.34524037591023E-04,1.34524037591024E-04,1.34524037591024E-04
2019-07-22 23:00:00,1.10243873242153E-04,1.10243873242152E-04,1.10243873242152E-04,1.10243873242153E-04
2019-07-23 00:00:00,9.57848223885024E-05,9.57848223885015E-05,9.57848223885018E-05,9.57848223885022E-05
2019-07-23 01:00:00,9.16171534764084E-05,9.16171534764076E-05,9.16171534764078E-05,9.16171534764082E-05
2019-07-23 02:00:00,8.76437258791054E-05,8.76437258791046E-05,8.76437258791048E-05,8.76437258791052E-05
2019-07-23 03:00:00,8.79845001155808E-05,8.79845001155799E-05,8.79845001155802E-05,8.79845001155806E-05
2019-07-23 04:00:00,9.06936552955601E-05,9.06936552955593E-05,9.06936552955595E-05,9.06936552955599E-05
2019-07-23 05:00:00,9.41934067041624E-05,9.41934067041615E-05,9.41934067041618E-05,9.41934067041622E-05
2019-07-23 06:00:00,1.04883494502395E-04,1.04883494502394E-04,1.04883494502395E-04,1.04883494502395E-04
2019-07-23 07:00:00,1.08376430426268E-04,1.08376430426267E-04,1.08376430426267E-04,1.08376430426268E-04
2019-07-23 08:00:00,1.16238092061755E-04,1.16238092061754E-04,1.16238092061755E-04,1.16238092061755E-04
2019-07-23 09:00:00,1.21209988171931E-04,1.21209988171930E-04,1.21209988171930E-04,1.21209988171931E-04
2019-07-23 10:00:00,1.22344766379394E-04,1.22344766379393E-04,1.22344766379393E-04,1.22344766379394E-04
2019-07-23 11:00:00,1.23697640098202E-04,1.23697640098200E-04,1.23697640098201E-04,1.23697640098201E-04
2019-07-23 12:00:00,1.20889660389644E-04,1.20889660389643E-04,1.20889660389644E-04,1.20889660389644E-04
2019-07-23 13:00:00,1.18136204558923E-04,1.18136204558922E-04,1.18136204558922E-04,1.18136204558923E-04
2019-07-23 14:00:00,1.17454656085972E-04,1.17454656085971E-04,1.17454656085972E-04,1.17454656085972E-04
2019-07-23 15:00:00,1.16340324332698E-04,1.16340324332697E-04,1.16340324332697E-04,1.16340324332698E-04
2019-07-23 16:00:00,1.18320222646620E-04,1.18320222646619E-04,1.18320222646619E-04,1.18320222646620E-04
2019-07-23 17:00:00,1.17239968316993E-04,1.17239968316992E-04,1.17239968316992E-04,1.17239968316993E-04
2019-07-23 18:00:00,1.17502364479079E-04,1.17502364479078E-04,1.17502364479078E-04,1.17502364479079E-04
2019-07-23 19:00:00,1.47773339905188E-04,1.47773339905186E-04,1.47773339905187E-04,1.47773339905187E-04
2019-07-23 20:00:00,1.60044620160667E-04,1.60044620160665E-04,1.60044620160666E-04,1.60044620160666E-04
2019-07-23 21:00:00,1.55222664714540E-04,1.55222664714538E-04,1.55222664714539E-04,1.55222664714540E-04
2019-07-23 22:00:00,1.32479392172172E-04,1.32479392172171E-04,1.32479392172171E-04,1.32479392172172E-04
2019-07-23 23:00:00,1.12649739351669E-04,1.12649739351668E-04,1.12649739351669E-04,1.12649739351669E-04
2019-07-24 00:00:00,9.98877441956661E-05,9.98877441956652E-05,9.98877441956655E-05,9.98877441956659E-05
2019-07-24 01:00:00,9.56076197855352E-05,9.56076197855343E-05,9.56076197855346E-05,9.56076197855350E-05
2019-07-24 02:00:00,9.24179729321256E-05,9.24179729321247E-05,9.24179729321250E-05,9.24179729321254E-05
2019-07-24 03:00:00,8.95043532102610E-05,8.95043532102602E-05,8.95043532102604E-05,8.95043532102608E-05
2019-07-24 04:00:00,9.29836581646747E-05,9.29836581646739E-05,9.29836581646741E-05,9.29836581646745E-05
2019-07-24 05:00:00,9.93084279936580E-05,9.93084279936570E-05,9.93084279936573E-05,9.93084279936577E-05
2019-07-24 06:00:00,1.06205698539920E-04,1.06205698539919E-04,1.06205698539919E-04,1.06205698539920E-04
2019-07-24 07:00:00,1.10056447412092E-04,1.10056447412091E-04,1.10056447412091E-04,1.10056447412091E-04
2019-07-24 08:00:00,1.14605783469038E-04,1.14605783469037E-04,1.14605783469037E-04,1.14605783469038E-04
2019-07-24 09:00:00,1.20422799685673E-04,1.20422799685672E-04,1.20422799685672E-04,1.20422799685673E-04
2019-07-24 10:00:00,1.20480731305874E-04,1.20480731305873E-04,1.20480731305873E-04,1.20480731305874E-04
2019-07-24 11:00:00,1.23687416871107E-04,1.23687416871106E-04,1.23687416871106E-04,1.23687416871107E-04
2019-07-24 12:00:00,1.22331135409935E-04,1.22331135409934E-04,1.22331135409934E-04,1.22331135409935E-04
2019-07-24 13:00:00,1.16507303708571E-04,1.16507303708570E-04,1.16507303708570E-04,1.16507303708571E-04
2019-07-24 14:00:00,1.19656057653603E-04,1.19656057653602E-04,1.19656057653603E-04,1.19656057653603E-04
2019-07-24 15:00:00,1.23152401319841E-04,1.23152401319840E-04,1.23152401319840E-04,1.23152401319841E-04
2019-07-24 16:00:00,1.26280708810685E-04,1.26280708810684E-04,1.26280708810684E-04,1.26280708810685E-04
2019-07-24 17:00:00,1.27749445769894E-04,1.27749445769893E-04,1.27749445769893E-04,1.27749445769894E-04
2019-07-24 18:00:00,1.30550609993722E-04,1.30550609993720E-04,1.30550609993721E-04,1.30550609993721E-04
2019-07-24 19:00:00,1.51726321048302E-04,1.51726321048301E-04,1.51726321048301E-04,1.51726321048302E-04
2019-07-24 20:00:00,1.59598205910884E-04,1.59598205910882E-04,1.59598205910883E-04,1.59598205910883E-04
2019-07-24 21:00:00,1.60613713135580E-04,1.60613713135579E-04,1.60613713135579E-04,1.60613713135580E-04
2019-07-24 22:00:00,1.42215312108274E-04,1.42215312108273E-04,1.42215312108273E-04,1.42215312108274E-04
2019-07-24 23:00:00,1.16507303708571E-04,1.16507303708570E-04,1.16507303708570E-04,1.16507303708571E-04
2019-07-25 00:00:00,1.02716170358412E-04,1.02716170358411E-04,1.02716170358411E-04,1.02716170358412E-04
2019-07-25 01:00:00,9.52532145796008E-05,9.52532145795999E-05,9.52532145796002E-05,9.52532145796006E-05
2019-07-25 02:00:00,9.34948195193878E-05,9.34948195193869E-05,9.34948195193872E-05,9.34948195193876E-05
2019-07-25 03:00:00,9.07549946581257E-05,9.07549946581248E-05,9.07549946581251E-05,9.07549946581255E-05
2019-07-25 04:00:00,9.43978712460476E-05,9.43978712460467E-05,9.43978712460470E-05,9.43978712460474E-05
2019-07-25 05:00:00,1.01397374063252E-04,1.01397374063251E-04,1.01397374063251E-04,1.01397374063252E-04
2019-07-25 06:00:00,1.12448682552149E-04,1.12448682552148E-04,1.12448682552148E-04,1.12448682552149E-04
2019-07-25 07:00:00,1.13692508515284E-04,1.13692508515283E-04,1.13692508515283E-04,1.13692508515284E-04
2019-07-25 08:00:00,1.18020341318522E-04,1.18020341318520E-04,1.18020341318521E-04,1.18020341318521E-04
2019-07-25 09:00:00,1.12479352233432E-04,1.12479352233431E-04,1.12479352233431E-04,1.12479352233432E-04
2019-07-25 10:00:00,1.11106032060436E-04,1.11106032060435E-04,1.11106032060435E-04,1.11106032060436E-04
2019-07-25 11:00:00,1.13893565314805E-04,1.13893565314804E-04,1.13893565314804E-04,1.13893565314804E-04
